scene_id,image_id,current_split,view,true_total_trays,true_total_eggs,number_of_stacks,stack_counts_if_known,lighting,distance,camera_angle,occlusion_level,tray_type,source_path,review_status,notes
,2a44333649367eba470b,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-01-13_jpeg.rf.YIoqLZuwYOmJtOJqkQ1n.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,41538e48f52c0a7d126e,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-01-15 (1)_jpeg.rf.gJXHC6H8p9mwwHek4i8g.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,4762141635d7aa03268c,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-02-55 PM_jpeg.rf.XsGZJN9BTPdAAeo2uLdw.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,44aa15217c629921ce5f,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-03-16 PM (2)_jpeg.rf.dQiR4eUlJUF9esyu0vyY.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,d328c4489632a61b2071,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Video 2026-07-03 at 12_02_29 PM_mp4-0001_jpg.rf.tC0UJEvNmBuazE0kWwiu.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,e145a7c762d70711c7be,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Video 2026-07-03 at 12_04_04 PM_mp4-0002_jpg.rf.WksZoRcjnlafdYqHDXur.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,2bd09fc07625afe38c25,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\valid\images\WhatsApp Image 2026-07-03 at 11-56-54_jpeg.rf.HlukUC8zNO5CytsDNk3Z.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,461de1ec4a17c9a3f453,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\valid\images\WhatsApp Image 2026-07-03 at 11-56-55_jpeg.rf.Lkxx5do53XcQPcgOt5HL.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,14dbc45a33c3a27279e0,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\valid\images\WhatsApp Image 2026-07-03 at 11-57-00_jpeg.rf.TsO1xnKK6NDMi9oTOQ7g.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,26edca8a75a9d380e018,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\valid\images\WhatsApp Image 2026-07-03 at 11-58-08 (2)_jpeg.rf.TrlfMmSZj1W7GLgyxw5y.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,ccf833d6419f0aed1a4d,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\valid\images\WhatsApp Image 2026-07-03 at 12-00-43_jpeg.rf.TQGT8UVNCTajErLBPZlQ.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,e0f00e2e506f411a0b91,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\valid\images\WhatsApp Video 2026-07-03 at 12_02_29_mp4-0000_jpg.rf.K2UzQcxqrpzih3hmBce5.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,4cd1abed9a60a4c45bac,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\valid\images\WhatsApp Video 2026-07-03 at 12_04_04 PM_mp4-0001_jpg.rf.2DbeNpo4AIBk1k3uH9vc.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,a1843591fc331694b11f,test,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\test\images\WhatsApp Image 2026-07-03 at 11-57-20_jpeg.rf.V4VIRRWhPu2ynxwvr2rF.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,78cc2f94596b1e76295e,test,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\test\images\WhatsApp Image 2026-07-03 at 11-57-31_jpeg.rf.TvlOHECmSwAI7srFlaQa.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,3eef594bf505b0f40ab1,test,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\test\images\WhatsApp Image 2026-07-03 at 11-58-00 (2)_jpeg.rf.UXbrvcXgrLv3gShQgLpj.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,bb2b695f926199caecaa,test,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\test\images\WhatsApp Image 2026-07-03 at 11-58-39_jpeg.rf.VtJwc4mxtGR0Mx4UvxEm.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,43409f4aee1d3653f129,test,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\test\images\WhatsApp Image 2026-07-03 at 11-58-59 (1)_jpeg.rf.UyhfeGOwGxqgk4mb9PRK.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,2b588d2747ad49e43c76,test,UNKNOWN,,,,,,,,,,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\test\images\WhatsApp Image 2026-07-03 at 12-00-52_jpeg.rf.VgqHMF6ILmU0Im12JpDx.jpeg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,d2bd506506e93f9be28e,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-58-24-AM_jpeg.rf.e1b1ba31d5399bdbcd26bcb062e44cf9.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,3eb351160e913c9a5aab,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-58-59-AM-1-_jpeg.rf.12cfe94b5e077540a13ff4ef2b6b3695.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,c5daf74b8fbfc8789dc6,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-58-59-AM_jpeg.rf.bc78b0f13cd9642423acf1380407f31c.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,a3d560ec5fa32afe89ac,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-59-00-AM-2-_jpeg.rf.8faa5a7e964200a1a0201b7a5ffd0182.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,e0dc76ed696457a17808,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-59-00-AM_jpeg.rf.6e8971eb11a534478fbecc255b9469b2.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,d3fabbb331719604cbae,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-59-01-AM_jpeg.rf.17a992dc9f69a7536fb69c8b9bdb66a5.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,34a9af5f80456a3d326d,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-59-02-AM_jpeg.rf.05c2d1b77c14b712f0d3ff31d25a2a4c.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
